camera,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21,frame22,frame23,frame24,frame25,frame26,frame27,frame28,frame29,frame30,frame31,frame32,frame33,frame34,frame35,frame36,frame37,frame38,frame39,frame40,frame41,frame42,frame43,frame44,frame45,frame46,frame47,frame48,frame49,frame50,frame51,frame52,frame53,frame54,frame55,frame56,frame57,frame58,frame59,frame60,frame61,frame62,frame63,frame64,frame65,frame66,frame67,frame68,frame69,frame70,frame71,frame72,frame73,frame74,frame75,frame76,frame77,frame78,frame79,frame80,frame81,frame82,frame83,frame84,frame85,frame86,frame87,frame88,frame89,frame90,frame91,frame92,frame93,frame94,frame95,frame96,frame97,frame98,frame99,frame100
camera0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0,455.0,460.0,465.0,470.0,475.0,480.0,485.0,490.0,495.0,500.0,505.0,510.0,515.0,520.0,525.0,530.0,535.0,540.0,545.0,550.0,555.0,560.0,565.0,570.0,575.0,580.0,585.0,590.0,595.0,600.0
camera1,447.21,445.0,442.83,440.71,438.63,436.61,434.63,432.7,430.81,428.98,427.2,425.47,423.79,422.17,420.59,419.08,417.61,416.2,414.85,413.55,412.31,411.13,410.0,408.93,407.92,406.97,406.08,405.25,404.47,403.76,403.11,402.52,402.0,401.53,401.12,400.78,400.5,400.28,400.12,400.03,400.0,400.03,400.12,400.28,400.5,400.78,401.12,401.53,402.0,402.52,403.11,403.76,404.47,405.25,406.08,406.97,407.92,408.93,410.0,411.13,412.31,413.55,414.85,416.2,417.61,419.08,420.59,422.17,423.79,425.47,427.2,428.98,430.81,432.7,434.63,436.61,438.63,440.71,442.83,445.0,447.21,449.47,451.77,454.12,456.51,458.94,461.41,463.92,466.48,469.07,471.7,474.37,477.07,479.82,482.6,485.41,488.26,491.15,494.06,497.02,500.0
camera2,621.75,616.92,612.1,607.28,602.47,597.66,592.85,588.04,583.24,578.44,573.65,568.85,564.06,559.28,554.5,549.72,544.95,540.18,535.41,530.65,525.9,521.15,516.4,511.66,506.92,502.19,497.46,492.74,488.03,483.32,478.61,473.91,469.22,464.54,459.86,455.19,450.52,445.86,441.21,436.57,431.94,427.31,422.69,418.08,413.48,408.89,404.31,399.74,395.18,390.63,386.09,381.57,377.05,372.55,368.06,363.58,359.12,354.67,350.24,345.82,341.42,337.04,332.67,328.32,323.99,319.68,315.39,311.12,306.87,302.65,298.44,294.27,290.12,286.0,281.9,277.84,273.8,269.8,265.84,261.9,258.01,254.15,250.34,246.56,242.84,239.15,235.52,231.94,228.41,224.93,221.52,218.16,214.87,211.65,208.49,205.41,202.41,199.48,196.64,193.89,191.23
camera3,477.11,472.82,468.55,464.29,460.04,455.81,451.59,447.39,443.21,439.05,434.9,430.77,426.66,422.56,418.49,414.44,410.41,406.4,402.41,398.45,394.51,390.59,386.7,382.83,378.99,375.18,371.4,367.64,363.92,360.22,356.56,352.93,349.34,345.78,342.25,338.76,335.31,331.91,328.54,325.21,321.93,318.69,315.49,312.35,309.25,306.2,303.21,300.27,297.38,294.55,291.78,289.07,286.42,283.83,281.31,278.86,276.47,274.16,271.91,269.74,267.65,265.63,263.7,261.84,260.07,258.38,256.78,255.27,253.84,252.51,251.27,250.12,249.07,248.11,247.26,246.5,245.84,245.28,244.82,244.46,244.2,244.05,244.0,244.05,244.2,244.46,244.82,245.28,245.84,246.5,247.26,248.11,249.07,250.12,251.27,252.51,253.84,255.27,256.78,258.38,260.07
