2.8284,2.9,2.9732,3.048,3.1241000000000003,3.2016000000000004,3.2802,3.3601,3.4408999999999996,3.5227999999999997,3.6056,3.6892,3.7736,3.8588,3.9446,4.0311,4.1183,4.2059,4.2942,4.3829,4.4721,4.5618,4.6519,4.7424,4.8332,4.9244,5.016,5.1078,5.2,5.2924,5.3852,5.4780999999999995,5.5714,5.6648000000000005,5.758500000000001,5.8524,5.9464,6.0407,6.1350999999999996,6.2298,6.3246,6.4195,6.514600000000001,6.6098,6.7052,6.800700000000001,6.8964,6.992100000000001,7.087999999999999,7.184,7.2801,7.3763,7.4726,7.569,7.6655,7.7621,7.8588,7.9555,8.0523,8.1492,8.2462
3.1623,3.1321,3.1048,3.0806,3.0594,3.0414,3.0265,3.015,3.0067000000000004,3.0017,3.0,3.0017,3.0067000000000004,3.015,3.0265,3.0414,3.0594,3.0806,3.1048,3.1321,3.1623,3.1952999999999996,3.2311,3.2695999999999996,3.3106,3.3541000000000003,3.4,3.4482,3.4986,3.5511,3.6056,3.662,3.7201999999999997,3.7802,3.8419,3.9051,3.9699,4.0361,4.1037,4.1725,4.2425999999999995,4.3139,4.3863,4.4598,4.5343,4.6098,4.6862,4.7634,4.8415,4.9204,5.0,5.0804,5.1613999999999995,5.243099999999999,5.325399999999999,5.4083000000000006,5.4918,5.5758,5.660399999999999,5.7454,5.831
7.0,6.9,6.8,6.7,6.6,6.5,6.4,6.3,6.2,6.1,6.0,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.2,5.1,5.0,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4.0,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3.1,3.0,2.9,2.8,2.7,2.6,2.5,2.4,2.3,2.2,2.1,2.0,1.9,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.1,1.0
5.0,4.9406,4.8826,4.8260000000000005,4.7707,4.717,4.6648000000000005,4.6141000000000005,4.5651,4.5177,4.4721,4.4283,4.3863,4.3463,4.3081,4.272,4.2379,4.2059,4.1761,4.1485,4.1231,4.1,4.0792,4.0607999999999995,4.044700000000001,4.0311,4.02,4.0112,4.005,4.0012,4.0,4.0012,4.005,4.0112,4.02,4.0311,4.044700000000001,4.0607999999999995,4.0792,4.1,4.1231,4.1485,4.1761,4.2059,4.2379,4.272,4.3081,4.3463,4.3863,4.4283,4.4721,4.5177,4.5651,4.6141000000000005,4.6648000000000005,4.717,4.7707,4.8260000000000005,4.8826,4.9406,5.0
