camera,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21,frame22,frame23,frame24,frame25,frame26,frame27,frame28,frame29,frame30,frame31,frame32,frame33,frame34,frame35,frame36,frame37,frame38,frame39,frame40,frame41,frame42,frame43,frame44,frame45,frame46,frame47,frame48,frame49,frame50,frame51,frame52,frame53,frame54,frame55,frame56,frame57,frame58,frame59,frame60,frame61,frame62,frame63,frame64,frame65,frame66,frame67,frame68,frame69,frame70,frame71,frame72,frame73,frame74,frame75,frame76,frame77,frame78,frame79,frame80,frame81,frame82,frame83,frame84,frame85,frame86,frame87,frame88,frame89,frame90,frame91,frame92,frame93,frame94,frame95,frame96,frame97,frame98,frame99,frame100
camera0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0,455.0,460.0,465.0,470.0,475.0,480.0,485.0,490.0,495.0,500.0,505.0,510.0,515.0,520.0,525.0,530.0,535.0,540.0,545.0,550.0,555.0,560.0,565.0,570.0,575.0,580.0,585.0,590.0,595.0,600.0
camera1,447.21,445.0,442.83,440.71,438.63,436.61,434.63,432.7,430.81,428.98,427.2,425.47,423.79,422.17,420.59,419.08,417.61,416.2,414.85,413.55,412.31,411.13,410.0,408.93,407.92,406.97,406.08,405.25,404.47,403.76,403.11,402.52,402.0,401.53,401.12,400.78,400.5,400.28,400.12,400.03,400.0,400.03,400.12,400.28,400.5,400.78,401.12,401.53,402.0,402.52,403.11,403.76,404.47,405.25,406.08,406.97,407.92,408.93,410.0,411.13,412.31,413.55,414.85,416.2,417.61,419.08,420.59,422.17,423.79,425.47,427.2,428.98,430.81,432.7,434.63,436.61,438.63,440.71,442.83,445.0,447.21,449.47,451.77,454.12,456.51,458.94,461.41,463.92,466.48,469.07,471.7,474.37,477.07,479.82,482.6,485.41,488.26,491.15,494.06,497.02,500.0
camera2,813.33,808.42,803.51,798.6,793.69,788.78,783.88,778.97,774.07,769.17,764.27,759.37,754.47,749.57,744.68,739.78,734.89,730.0,725.11,720.22,715.34,710.45,705.57,700.69,695.81,690.93,686.05,681.18,676.3,671.43,666.56,661.69,656.83,651.97,647.11,642.25,637.39,632.53,627.68,622.83,617.98,613.14,608.3,603.46,598.62,593.78,588.95,584.12,579.3,574.47,569.65,564.84,560.02,555.21,550.4,545.6,540.8,536.0,531.21,526.42,521.64,516.86,512.08,507.31,502.54,497.78,493.02,488.26,483.51,478.77,474.03,469.3,464.57,459.85,455.13,450.42,445.72,441.02,436.33,431.65,426.97,422.3,417.64,412.99,408.34,403.71,399.08,394.46,389.85,385.25,380.66,376.09,371.52,366.96,362.42,357.88,353.36,348.86,344.36,339.88,335.42
camera3,295.47,293.06,290.72,288.45,286.25,284.12,282.06,280.08,278.17,276.34,274.59,272.92,271.33,269.82,268.4,267.07,265.82,264.66,263.59,262.61,261.73,260.93,260.23,259.62,259.11,258.7,258.38,258.16,258.03,258.0,258.07,258.23,258.5,258.85,259.31,259.86,260.5,261.24,262.07,262.99,264.01,265.11,266.31,267.59,268.96,270.42,271.96,273.58,275.28,277.06,278.93,280.86,282.88,284.96,287.12,289.35,291.65,294.02,296.45,298.94,301.5,304.11,306.79,309.52,312.31,315.16,318.06,321.01,324.01,327.06,330.15,333.29,336.48,339.71,342.99,346.3,349.66,353.05,356.48,359.95,363.46,366.99,370.57,374.17,377.81,381.48,385.18,388.9,392.66,396.44,400.25,404.09,407.95,411.83,415.74,419.67,423.63,427.6,431.6,435.62,439.66
