frameID,d0,d1,d2,d3
0,100.0,447.21,660.66,328.27
1,105.0,445.0,655.78,326.02
2,110.0,442.83,650.9,323.83
3,115.0,440.71,646.03,321.7
4,120.0,438.63,641.15,319.63
5,125.0,436.61,636.28,317.63
6,130.0,434.63,631.41,315.7
7,135.0,432.7,626.54,313.83
8,140.0,430.81,621.67,312.03
9,145.0,428.98,616.81,310.3
10,150.0,427.2,611.94,308.65
11,155.0,425.47,607.08,307.07
12,160.0,423.79,602.22,305.56
13,165.0,422.17,597.37,304.12
14,170.0,420.59,592.51,302.76
15,175.0,419.08,587.66,301.48
16,180.0,417.61,582.82,300.27
17,185.0,416.2,577.97,299.15
18,190.0,414.85,573.13,298.1
19,195.0,413.55,568.29,297.13
20,200.0,412.31,563.45,296.25
21,205.0,411.13,558.61,295.45
22,210.0,410.0,553.78,294.73
23,215.0,408.93,548.95,294.09
24,220.0,407.92,544.13,293.54
25,225.0,406.97,539.3,293.07
26,230.0,406.08,534.48,292.68
27,235.0,405.25,529.67,292.39
28,240.0,404.47,524.86,292.17
29,245.0,403.76,520.05,292.04
30,250.0,403.11,515.24,292.0
31,255.0,402.52,510.44,292.04
32,260.0,402.0,505.64,292.17
33,265.0,401.53,500.85,292.39
34,270.0,401.12,496.06,292.68
35,275.0,400.78,491.27,293.07
36,280.0,400.5,486.49,293.54
37,285.0,400.28,481.71,294.09
38,290.0,400.12,476.94,294.73
39,295.0,400.03,472.17,295.45
40,300.0,400.0,467.41,296.25
41,305.0,400.03,462.65,297.13
42,310.0,400.12,457.9,298.1
43,315.0,400.28,453.15,299.15
44,320.0,400.5,448.41,300.27
45,325.0,400.78,443.68,301.48
46,330.0,401.12,438.95,302.76
47,335.0,401.53,434.22,304.12
48,340.0,402.0,429.5,305.56
49,345.0,402.52,424.79,307.07
50,350.0,403.11,420.09,308.65
51,355.0,403.76,415.39,310.3
52,360.0,404.47,410.7,312.03
53,365.0,405.25,406.02,313.83
54,370.0,406.08,401.34,315.7
55,375.0,406.97,396.67,317.63
56,380.0,407.92,392.01,319.63
57,385.0,408.93,387.36,321.7
58,390.0,410.0,382.72,323.83
59,395.0,411.13,378.09,326.02
60,400.0,412.31,373.46,328.27
61,405.0,413.55,368.85,330.59
62,410.0,414.85,364.24,332.96
63,415.0,416.2,359.65,335.39
64,420.0,417.61,355.07,337.88
65,425.0,419.08,350.5,340.42
66,430.0,420.59,345.94,343.02
67,435.0,422.17,341.39,345.67
68,440.0,423.79,336.86,348.37
69,445.0,425.47,332.34,351.13
70,450.0,427.2,327.83,353.93
71,455.0,428.98,323.34,356.78
72,460.0,430.81,318.86,359.67
73,465.0,432.7,314.4,362.61
74,470.0,434.63,309.96,365.6
75,475.0,436.61,305.53,368.63
76,480.0,438.63,301.12,371.7
77,485.0,440.71,296.73,374.82
78,490.0,442.83,292.36,377.97
79,495.0,445.0,288.01,381.17
80,500.0,447.21,283.68,384.4
81,505.0,449.47,279.37,387.67
82,510.0,451.77,275.09,390.98
83,515.0,454.12,270.83,394.32
84,520.0,456.51,266.6,397.7
85,525.0,458.94,262.39,401.11
86,530.0,461.41,258.21,404.55
87,535.0,463.92,254.06,408.03
88,540.0,466.48,249.95,411.54
89,545.0,469.07,245.86,415.08
90,550.0,471.7,241.81,418.65
91,555.0,474.37,237.8,422.24
92,560.0,477.07,233.82,425.87
93,565.0,479.82,229.89,429.52
94,570.0,482.6,226.0,433.2
95,575.0,485.41,222.15,436.91
96,580.0,488.26,218.34,440.64
97,585.0,491.15,214.59,444.4
98,590.0,494.06,210.89,448.18
99,595.0,497.02,207.24,451.98
100,600.0,500.0,203.65,455.81
