camera,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21,frame22,frame23,frame24,frame25,frame26,frame27,frame28,frame29,frame30,frame31,frame32,frame33,frame34,frame35,frame36,frame37,frame38,frame39,frame40,frame41,frame42,frame43,frame44,frame45,frame46,frame47,frame48,frame49,frame50,frame51,frame52,frame53,frame54,frame55,frame56,frame57,frame58,frame59,frame60,frame61,frame62,frame63,frame64,frame65,frame66,frame67,frame68,frame69,frame70,frame71,frame72,frame73,frame74,frame75,frame76,frame77,frame78,frame79,frame80,frame81,frame82,frame83,frame84,frame85,frame86,frame87,frame88,frame89,frame90,frame91,frame92,frame93,frame94,frame95,frame96,frame97,frame98,frame99,frame100
camera0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0,455.0,460.0,465.0,470.0,475.0,480.0,485.0,490.0,495.0,500.0,505.0,510.0,515.0,520.0,525.0,530.0,535.0,540.0,545.0,550.0,555.0,560.0,565.0,570.0,575.0,580.0,585.0,590.0,595.0,600.0
camera1,447.21,445.0,442.83,440.71,438.63,436.61,434.63,432.7,430.81,428.98,427.2,425.47,423.79,422.17,420.59,419.08,417.61,416.2,414.85,413.55,412.31,411.13,410.0,408.93,407.92,406.97,406.08,405.25,404.47,403.76,403.11,402.52,402.0,401.53,401.12,400.78,400.5,400.28,400.12,400.03,400.0,400.03,400.12,400.28,400.5,400.78,401.12,401.53,402.0,402.52,403.11,403.76,404.47,405.25,406.08,406.97,407.92,408.93,410.0,411.13,412.31,413.55,414.85,416.2,417.61,419.08,420.59,422.17,423.79,425.47,427.2,428.98,430.81,432.7,434.63,436.61,438.63,440.71,442.83,445.0,447.21,449.47,451.77,454.12,456.51,458.94,461.41,463.92,466.48,469.07,471.7,474.37,477.07,479.82,482.6,485.41,488.26,491.15,494.06,497.02,500.0
camera2,751.9,746.92,741.94,736.96,731.98,727.0,722.02,717.04,712.07,707.09,702.11,697.13,692.15,687.18,682.2,677.22,672.25,667.27,662.3,657.32,652.35,647.37,642.4,637.43,632.45,627.48,622.51,617.54,612.57,607.6,602.63,597.66,592.69,587.72,582.75,577.78,572.82,567.85,562.88,557.92,552.95,547.99,543.03,538.06,533.1,528.14,523.18,518.22,513.26,508.3,503.35,498.39,493.43,488.48,483.53,478.57,473.62,468.67,463.72,458.77,453.82,448.88,443.93,438.99,434.05,429.11,424.17,419.23,414.29,409.36,404.42,399.49,394.56,389.63,384.7,379.78,374.86,369.94,365.02,360.1,355.19,350.27,345.37,340.46,335.55,330.65,325.76,320.86,315.97,311.08,306.2,301.32,296.44,291.57,286.7,281.84,276.98,272.12,267.28,262.43,257.6
camera3,436.94,432.73,428.53,424.35,420.19,416.04,411.92,407.81,403.73,399.66,395.62,391.6,387.6,383.63,379.68,375.76,371.86,367.98,364.14,360.32,356.53,352.78,349.05,345.36,341.7,338.07,334.48,330.93,327.41,323.93,320.49,317.1,313.75,310.44,307.18,303.96,300.79,297.68,294.61,291.6,288.65,285.75,282.91,280.13,277.41,274.76,272.17,269.65,267.2,264.82,262.52,260.29,258.14,256.07,254.08,252.17,250.35,248.62,246.98,245.42,243.96,242.59,241.32,240.15,239.08,238.1,237.23,236.46,235.79,235.23,234.77,234.42,234.17,234.03,234.0,234.08,234.26,234.55,234.94,235.44,236.04,236.75,237.56,238.48,239.49,240.61,241.82,243.13,244.53,246.03,247.62,249.3,251.07,252.93,254.87,256.89,258.99,261.17,263.43,265.77,268.17
