camera,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7,frame8,frame9,frame10,frame11,frame12,frame13,frame14,frame15,frame16,frame17,frame18,frame19,frame20,frame21,frame22,frame23,frame24,frame25,frame26,frame27,frame28,frame29,frame30,frame31,frame32,frame33,frame34,frame35,frame36,frame37,frame38,frame39,frame40,frame41,frame42,frame43,frame44,frame45,frame46,frame47,frame48,frame49,frame50,frame51,frame52,frame53,frame54,frame55,frame56,frame57,frame58,frame59,frame60,frame61,frame62,frame63,frame64,frame65,frame66,frame67,frame68,frame69,frame70,frame71,frame72,frame73,frame74,frame75,frame76,frame77,frame78,frame79,frame80,frame81,frame82,frame83,frame84,frame85,frame86,frame87,frame88,frame89,frame90,frame91,frame92,frame93,frame94,frame95,frame96,frame97,frame98,frame99,frame100
camera0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0,455.0,460.0,465.0,470.0,475.0,480.0,485.0,490.0,495.0,500.0,505.0,510.0,515.0,520.0,525.0,530.0,535.0,540.0,545.0,550.0,555.0,560.0,565.0,570.0,575.0,580.0,585.0,590.0,595.0,600.0
camera1,447.21,445.0,442.83,440.71,438.63,436.61,434.63,432.7,430.81,428.98,427.2,425.47,423.79,422.17,420.59,419.08,417.61,416.2,414.85,413.55,412.31,411.13,410.0,408.93,407.92,406.97,406.08,405.25,404.47,403.76,403.11,402.52,402.0,401.53,401.12,400.78,400.5,400.28,400.12,400.03,400.0,400.03,400.12,400.28,400.5,400.78,401.12,401.53,402.0,402.52,403.11,403.76,404.47,405.25,406.08,406.97,407.92,408.93,410.0,411.13,412.31,413.55,414.85,416.2,417.61,419.08,420.59,422.17,423.79,425.47,427.2,428.98,430.81,432.7,434.63,436.61,438.63,440.71,442.83,445.0,447.21,449.47,451.77,454.12,456.51,458.94,461.41,463.92,466.48,469.07,471.7,474.37,477.07,479.82,482.6,485.41,488.26,491.15,494.06,497.02,500.0
camera2,800.43,795.51,790.6,785.68,780.77,775.86,770.95,766.04,761.13,756.23,751.32,746.42,741.52,736.61,731.71,726.81,721.92,717.02,712.13,707.23,702.34,697.45,692.56,687.68,682.79,677.91,673.03,668.15,663.27,658.39,653.52,648.64,643.77,638.91,634.04,629.17,624.31,619.45,614.59,609.74,604.88,600.03,595.18,590.34,585.5,580.65,575.82,570.98,566.15,561.32,556.49,551.67,546.85,542.03,537.22,532.41,527.6,522.8,518.0,513.21,508.41,503.63,498.84,494.06,489.29,484.52,479.76,474.99,470.24,465.49,460.74,456.0,451.27,446.54,441.82,437.1,432.39,427.69,423.0,418.31,413.62,408.95,404.28,399.62,394.97,390.33,385.7,381.08,376.46,371.86,367.27,362.68,358.11,353.55,349.01,344.47,339.95,335.44,330.95,326.47,322.0
camera3,566.06,562.11,558.18,554.26,550.36,546.48,542.62,538.78,534.96,531.15,527.37,523.61,519.87,516.14,512.45,508.77,505.11,501.48,497.88,494.29,490.73,487.2,483.69,480.21,476.76,473.33,469.94,466.57,463.23,459.92,456.64,453.39,450.18,447.0,443.85,440.73,437.65,434.61,431.6,428.63,425.7,422.81,419.95,417.14,414.37,411.64,408.95,406.31,403.71,401.15,398.65,396.19,393.78,391.41,389.1,386.84,384.63,382.47,380.37,378.32,376.32,374.39,372.51,370.68,368.92,367.21,365.57,363.98,362.46,361.01,359.61,358.28,357.02,355.82,354.68,353.62,352.62,351.69,350.83,350.04,349.31,348.66,348.08,347.57,347.13,346.76,346.47,346.24,346.09,346.01,346.01,346.07,346.21,346.42,346.7,347.05,347.48,347.97,348.54,349.18,349.89
