frameID,d0,d1,d2,d3
0,192.01,445.98,700.0,500.0
1,196.01,442.22,696.0,497.61
2,200.01,438.46,692.0,495.24
3,204.01,434.7,688.0,492.89
4,208.01,430.95,684.0,490.57
5,212.01,427.2,680.0,488.26
6,216.01,423.46,676.0,485.98
7,220.01,419.72,672.0,483.72
8,224.01,415.99,668.0,481.48
9,228.01,412.26,664.0,479.27
10,232.01,408.53,660.0,477.07
11,236.01,404.82,656.0,474.91
12,240.01,401.1,652.0,472.76
13,244.01,397.4,648.0,470.64
14,248.01,393.7,644.0,468.55
15,252.01,390.0,640.0,466.48
16,256.01,386.31,636.0,464.43
17,260.01,382.63,632.0,462.41
18,264.01,378.95,628.0,460.42
19,268.01,375.28,624.0,458.45
20,272.01,371.62,620.0,456.51
21,276.01,367.96,616.0,454.59
22,280.01,364.31,612.0,452.71
23,284.01,360.67,608.0,450.85
24,288.01,357.04,604.0,449.02
25,292.01,353.41,600.0,447.21
26,296.01,349.79,596.0,445.44
27,300.01,346.18,592.0,443.69
28,304.01,342.58,588.0,441.98
29,308.01,338.99,584.0,440.29
30,312.01,335.41,580.0,438.63
31,316.01,331.84,576.0,437.01
32,320.01,328.27,572.0,435.41
33,324.01,324.72,568.0,433.85
34,328.01,321.18,564.0,432.31
35,332.01,317.65,560.0,430.81
36,336.01,314.13,556.0,429.34
37,340.01,310.62,552.0,427.91
38,344.01,307.12,548.0,426.5
39,348.01,303.64,544.0,425.13
40,352.01,300.17,540.0,423.79
41,356.01,296.71,536.0,422.49
42,360.01,293.26,532.0,421.22
43,364.01,289.83,528.0,419.98
44,368.01,286.42,524.0,418.78
45,372.01,283.02,520.0,417.61
46,376.01,279.64,516.0,416.48
47,380.01,276.27,512.0,415.38
48,384.01,272.92,508.0,414.32
49,388.01,269.58,504.0,413.3
50,392.01,266.27,500.0,412.31
51,396.01,262.98,496.0,411.36
52,400.01,259.7,492.0,410.44
53,404.0,256.44,488.0,409.57
54,408.0,253.21,484.0,408.72
55,412.0,250.0,480.0,407.92
56,416.0,246.81,476.0,407.16
57,420.0,243.65,472.0,406.43
58,424.0,240.51,468.0,405.74
59,428.0,237.39,464.0,405.09
60,432.0,234.31,460.0,404.47
61,436.0,231.25,456.0,403.9
62,440.0,228.22,452.0,403.37
63,444.0,225.22,448.0,402.87
64,448.0,222.25,444.0,402.41
65,452.0,219.32,440.0,402.0
66,456.0,216.42,436.0,401.62
67,460.0,213.55,432.0,401.28
68,464.0,210.72,428.0,400.98
69,468.0,207.93,424.0,400.72
70,472.0,205.18,420.0,400.5
71,476.0,202.47,416.0,400.32
72,480.0,199.81,412.0,400.18
73,484.0,197.19,408.0,400.08
74,488.0,194.62,404.0,400.02
75,492.0,192.09,400.0,400.0
76,496.0,189.62,396.0,400.02
77,500.0,187.2,392.0,400.08
78,504.0,184.84,388.0,400.18
79,508.0,182.53,384.0,400.32
80,512.0,180.28,380.0,400.5
81,516.0,178.09,376.0,400.72
82,520.0,175.97,372.0,400.98
83,524.0,173.91,368.0,401.28
84,528.0,171.92,364.0,401.62
85,532.0,170.0,360.0,402.0
86,536.0,168.15,356.0,402.41
87,540.0,166.39,352.0,402.87
88,544.0,164.69,348.0,403.37
89,548.0,163.08,344.0,403.9
90,552.0,161.55,340.0,404.47
91,556.0,160.11,336.0,405.09
92,560.0,158.76,332.0,405.74
93,564.0,157.49,328.0,406.43
94,568.0,156.32,324.0,407.16
95,572.0,155.24,320.0,407.92
96,576.0,154.26,316.0,408.72
97,580.0,153.38,312.0,409.57
98,584.0,152.59,308.0,410.44
99,588.0,151.91,304.0,411.36
100,592.0,151.33,300.0,412.31
101,596.0,150.85,296.0,413.3
102,600.0,150.48,292.0,414.32
103,604.0,150.21,288.0,415.38
104,608.0,150.05,284.0,416.48
105,612.0,150.0,280.0,417.61
106,616.0,150.05,276.0,418.78
107,620.0,150.21,272.0,419.98
108,624.0,150.48,268.0,421.22
109,628.0,150.85,264.0,422.49
110,632.0,151.33,260.0,423.79
111,636.0,151.91,256.0,425.13
112,640.0,152.59,252.0,426.5
113,644.0,153.38,248.0,427.91
114,648.0,154.26,244.0,429.34
115,652.0,155.24,240.0,430.81
116,656.0,156.32,236.0,432.31
117,660.0,157.49,232.0,433.85
118,664.0,158.76,228.0,435.41
119,668.0,160.11,224.0,437.01
120,672.0,161.55,220.0,438.63
121,676.0,163.08,216.0,440.29
122,680.0,164.69,212.0,441.98
123,684.0,166.39,208.0,443.69
124,688.0,168.15,204.0,445.44
125,692.0,170.0,200.0,447.21
126,696.0,171.92,196.0,449.02
127,700.0,173.91,192.0,450.85
128,704.0,175.97,188.0,452.71
129,708.0,178.09,184.0,454.59
130,712.0,180.28,180.0,456.51
131,716.0,182.53,176.0,458.45
132,720.0,184.84,172.0,460.42
133,724.0,187.2,168.0,462.41
134,728.0,189.62,164.0,464.43
135,732.0,192.09,160.0,466.48
136,736.0,194.62,156.0,468.55
137,740.0,197.19,152.0,470.64
138,744.0,199.81,148.0,472.76
139,748.0,202.47,144.0,474.91
140,752.0,205.18,140.0,477.07
141,756.0,207.93,136.0,479.27
142,760.0,210.72,132.0,481.48
143,764.0,213.55,128.0,483.72
144,768.0,216.42,124.0,485.98
145,772.0,219.32,120.0,488.26
146,776.0,222.25,116.0,490.57
147,780.0,225.22,112.0,492.89
148,784.0,228.22,108.0,495.24
149,788.0,231.25,104.0,497.61
150,792.0,234.31,100.0,500.0
